id,amount,currency,tax_id,description,"""timestamp""",effective_time,principal_id,account_code,kind,month,quantity,price_per_unit,amount_multiplier,key
7838,530.18,0,2,"Usages for Range (Left) for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202212,353.4527777777778,1.5,,
7839,247.56,0,2,"Usages for Dble Burner 2 (Left) for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202212,141.46222222222224,1.75,,
7531,1450,0,1,"Half station $1450 + GST
1 year contract ends Dec 31, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,150,400,4,202212,,,,mo-150-189-2022-12
9339,3.81,0,2,"Usages for Burner 2 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,273,401,2,202303,1.693888888888889,2.25,,
7533,16335,0,1,"Contract ends December 2022 - uplift 5% 
$4770.00 - 1.8 full stations upstairs$2650.00 - 1 full station upstairs$2650.00- 1 full station downstairs$200.00 - extra storage upstairs$100.00 - 4 fridges & freezer plugged in$75.00 - fridge racks.   for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,125,400,4,202212,,,,mo-125-192-2022-12
9340,11.10,0,2,"Usages for Range Right for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,273,401,2,202303,11.096111111111108,1,,
7535,950,0,1,"Membership fee for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,483,400,4,202212,,,,mo-483-194-2022-12
7536,1235,0,1,"$950 full station + $190 (20% uplift) = $1140 + GST
3 month contract ends November 30, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,291,400,4,202212,,,,mo-291-197-2022-12
7537,950,0,1,"Quarter Station $950 + GST
1 year contract ends April 30, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,242,400,4,202212,,,,mo-242-199-2022-12
9341,10.47,0,2,"Usages for Double Low Burner for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,273,401,2,202303,4.651944444444444,2.25,,
9342,2.16,0,2,"Usages for Oven 2 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,273,401,2,202303,1.2369444444444446,1.75,,
7540,1450,0,1,"Half station $1450 + GST
1 year contract ends Dec 31 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,251,400,4,202212,,,,mo-251-201-2022-12
7541,0,0,1,"$2450 full Station, $25 plug-in fee for freezer = $2475 + GST
1 year contract ends Nov 30 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,44,,4,202212,,,,mo-44-203-2022-12
7542,0,0,1,"quarter time station $950 + 10% uplift + GST
monthly contract ends May 31, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,279,,4,202212,,,,mo-279-141-2022-12
9343,5.13,0,2,"Usages for Range Left for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,273,401,2,202303,3.111111111111111,1.65,,
7544,2675,0,1,"$2650 full station, $25 plug-in for fridge = $2675 + GST
1 year contract ends March 31 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,223,400,4,202212,,,,mo-223-205-2022-12
9344,122.60,0,2,"Usages for Burner 2 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,54.48777777777778,2.25,,
9345,86.20,0,2,"Usages for Burner 3 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,57.467222222222226,1.5,,
7547,522.5,0,1,"Hourly Station $475 + $47.50 (10% uplift) + GST
3 month contract ends Sept 30, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,172,400,4,202212,,,,mo-172-208-2022-12
7548,1375,0,1,"$1350 half station, $25 plug-in charge = $1375 + GST
1 year contract ends Dec 30, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,179,400,4,202212,,,,mo-179-210-2022-12
7549,4200,0,1,"Station in HACCP facility $4200 + GST
1 year contract ends May 14 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,250,400,4,202212,,,,mo-250-212-2022-12
9346,18.15,0,2,"Usages for Small Mixer for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,12.103333333333333,1.5,,
9347,6.90,0,2,"Usages for Oven 3 for the month of Feb, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202302,3.9408333333333334,1.75,,
7552,1680,0,1,"half station $ 1650 + GST
1 year contract ends Feb 28, 2023
Add $30 for freezer plug in starting July 202
 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,269,400,4,202212,,,,mo-269-214-2022-12
7553,4500,0,1,"1.75 station $4500 + GST
1 year contract ending March 31, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,273,400,4,202212,,,,mo-273-155-2022-12
7554,950,0,1,"417 Quarter Station $950 + GST
1 year contract ends May 31, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,287,400,4,202212,,,,mo-287-216-2022-12
7555,1862.5,0,1,"$1837.50 3/4 station + $25.00 1 plug-in charge for fridge = 1862.50 + GST
1 year contract ends Dec 31, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,189,400,4,202212,,,,mo-189-157-2022-12
9348,8.03,0,2,"Usages for Large Mixer for the month of Feb, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202302,4.588611111111111,1.75,,
7557,850,0,1,"Superlite $850 + GST
1 year contract ends Feb 28, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,229,400,4,202212,,,,mo-229-220-2022-12
9349,6.90,0,2,"Usages for Oven 6 for the month of Feb, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202302,3.9405555555555556,1.75,,
9350,6.90,0,2,"Usages for Oven 4 for the month of Feb, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202302,3.9411111111111112,1.75,,
9351,22.63,0,2,"Usages for Range Right for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,22.629722222222224,1,,
9352,6.81,0,2,"Usages for Oven 1 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,3.8916666666666666,1.75,,
9353,11.79,0,2,"Usages for Range Left for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,7.142777777777778,1.65,,
7563,0,0,1,"401 Three/Quarter Station $2100 + GST
1 year contract ends April 30, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,288,,4,202212,,,,mo-288-226-2022-12
9354,83.51,0,2,"Usages for Double Low Burner for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,37.115,2.25,,
9355,109.82,0,2,"Usages for Oven 3 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,62.75666666666666,1.75,,
9356,67.35,0,2,"Usages for Oven 5 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,38.48694444444444,1.75,,
9357,91.84,0,2,"Usages for Oven 4 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,52.478888888888896,1.75,,
7568,935,0,1,"$850 Quarter station, $85 Uplift = $935 + GST
6 month contract ending Dec 31, 2022  for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,252,400,4,202212,,,,mo-252-160-2022-12
9358,115.79,0,2,"Usages for Oven 6 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,66.16388888888889,1.75,,
9359,3.97,0,2,"Usages for Oven 2 for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,2.270277777777778,1.75,,
9360,67.38,0,2,"Usages for Large Mixer for the month of Mar, 2023 at 401 Industrial",2023-04-02 17:39:49.503285+00,2023-04-02 17:39:49.503285+00,125,401,2,202303,38.50055555555556,1.75,,
7569,2805,0,1,"Rent 2550 + 10% uplift (Start date 17th Oct ) contract for 6 months ends 16th April 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,294,400,4,202212,,,,mo-294-162-2022-12
7570,2650,0,1,"$2650 full station = $2650 + GST
1 year contract ends July 31, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,290,,4,202212,,,,mo-290-163-2022-12
7840,0.00,0,1,"Usages for Plug 3 for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,,2,202212,0.0002777777777777778,1.5,,
7572,9350.17,0,1,"2 stations HACCP ready facility - price to be adjusted in October by 4.7% for CPI on additional facilities
Station $7259 + $4.7% + storage $1000 + freezer $750 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,78,400,4,202212,,,,mo-78-168-2022-12
7573,850,0,1,"quarter station $850 + GST
1 year contract ends feb 28, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,274,,4,202212,,,,mo-274-169-2022-12
7574,600,0,1,"super light station $525 + GST
1 year contract ending Oct 31, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,77,400,4,202212,,,,mo-77-235-2022-12
7575,1550,0,1,"half station $1550 + GST 
1 year contract ending Mar 31 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,164,400,4,202212,,,,mo-164-171-2022-12
7576,0,0,1,"Membership Fee for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,238,,4,202212,,,,mo-238-236-2022-12
7577,1650,0,1,"half station $1650 + GST
6 months contract ends Feb. 28, 2022 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,272,400,4,202212,,,,mo-272-174-2022-12
7578,8550,0,1,"$8400 Two stations HACCP, $150 freezer = $8550 + GST
1 year contract ending Apr 30 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,167,,4,202212,,,,mo-167-175-2022-12
7841,331.41,0,2,"Usages for Fryer (Left) for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202212,220.9394444444444,1.5,,
7580,1590,0,1,"$1500 rent for office space at 1605 W5th (Lazy Gourmet)
$90 for cleaning
$1590 + GST  for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,260,400,4,202212,,,,mo-260-177-2022-12
7581,6000,0,1,"Pop up Space for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,292,400,4,202212,,,,mo-292-179-2022-12
7582,1550,0,1,"417 Half Station $1550 + GST
1 year contract ends May 23, 2023 for the month of December, 2022",2022-12-01 20:55:59.06006+00,2022-12-01 20:55:59.06006+00,285,400,4,202212,,,,mo-285-181-2022-12
7583,600,0,2,Unpaid November Rent ,2022-12-01 23:23:44.975324+00,2022-11-30 23:22:44.589+00,77,400,0,,1,600,,
7585,231.46,0,,Unpaid balance for November 2022 ,2022-12-01 23:40:35.880184+00,2022-11-30 23:39:45.518+00,273,400,0,,1,231.46,,
7587,45.31,0,,Balance R/F for November 2022,2022-12-01 23:45:59.587925+00,2022-11-30 23:45:17.488+00,279,400,0,,1,45.31,,
7589,2820.3,0,,Unpaid Invoice for the month of November 2022,2022-12-01 23:52:53.102116+00,2022-11-30 23:52:41.116+00,290,,0,,1,2820.3,,
7591,1490.12,0,,Unpaid November 2022 Invoice ,2022-12-01 23:55:45.668584+00,2022-11-30 23:55:38.136+00,272,,0,,1,1490.12,,
7842,403.53,0,2,"Usages for Oven 1 for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202212,298.91,1.35,,
7645,33765,0,1,"$4200 x 5.5 Stations = $23,100.00, $3150 Small Station, $3900 Mochido's Space+ uplift 10% for the month of December, 2022",2022-12-02 00:13:00.331436+00,2022-12-02 00:13:00.331436+00,168,400,4,202212,,,,mo-168-238-2022-12
7652,100,0,2,Additional Dry Storage Rack ,2022-12-02 00:31:13.110271+00,2022-12-01 00:30:58.036+00,189,400,0,,1,100,,
7843,2.16,0,2,"Usages for Mixer for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202212,1.4380555555555556,1.5,,
7844,0,0,2,"Usages for Goodly - Kettle 1 for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202212,0,5,,
7845,32.22,0,2,"Usages for Dble Burner 4 (Right) for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202212,18.412777777777777,1.75,,
7846,17.11,0,2,"Usages for Oven 1 for the month of Nov, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202211,12.67388888888889,1.35,,
7847,19.00,0,2,"Usages for Range (Left) for the month of Nov, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,168,401,2,202211,12.669722222222223,1.5,,
7848,776.88,0,2,"Usages for Goodly - Kettle 1 for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,78,401,2,202212,155.3763888888889,5,,
7849,819.93,0,2,"Usages for Goodly - Kettle 2 for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,78,401,2,202212,163.98555555555558,5,,
7850,3.82,0,2,"Usages for Dble Burner 4 (Right) for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,78,401,2,202212,2.1847222222222222,1.75,,
7851,0.00,0,2,"Usages for Dble Burner 3 (Left) for the month of Dec, 2022 at Laurel Street - Downstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,78,401,2,202212,0.0005555555555555556,1.75,,
7852,78.83,0,2,"Usages for Oven 1 for the month of Dec, 2022 at Laurel Street Upstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,272,401,2,202212,52.551111111111105,1.5,,
7853,87.53,0,2,"Usages for Range for the month of Dec, 2022 at Laurel Street Upstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,272,401,2,202212,58.35444444444444,1.5,,
7854,0.01,0,2,"Usages for Double Burner for the month of Dec, 2022 at Laurel Street Upstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,272,401,2,202212,0.0075,1.5,,
7855,8.27,0,2,"Usages for Mochido Fryer for the month of Dec, 2022 at Laurel Street Upstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,272,401,2,202212,4.725,1.75,,
7856,21.44,0,2,"Usages for Oven 2 for the month of Dec, 2022 at Laurel Street Upstairs",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,272,401,2,202212,14.295833333333333,1.5,,
7857,26.66,0,2,"Usages for Oven 3 for the month of Dec, 2022 at 417 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,179,401,2,202212,15.232777777777779,1.75,,
7858,23.03,0,2,"Usages for Oven 4 for the month of Dec, 2022 at 417 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,179,401,2,202212,13.161666666666665,1.75,,
7859,0.46,0,2,"Usages for Mixer for the month of Dec, 2022 at 417 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,179,401,2,202212,0.2713888888888889,1.7,,
7860,8.42,0,2,"Usages for Oven 2 for the month of Dec, 2022 at 417 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,179,401,2,202212,4.814166666666667,1.75,,
7861,26.14,0,2,"Usages for Range Right for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,223,401,2,202212,26.139722222222225,1,,
7862,51.43,0,2,"Usages for Double Low Burner for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,223,401,2,202212,22.85611111111111,2.25,,
7863,28.99,0,2,"Usages for Burner 2 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,223,401,2,202212,12.884166666666665,2.25,,
14955,7.5,0,4,Cheque Bounce,2024-06-06 20:08:48.219507+00,2024-05-31 20:08:26.256+00,168,419,0,,7.5,1,,
7864,3.97,0,2,"Usages for Small Mixer for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,223,401,2,202212,2.6494444444444443,1.5,,
7865,26.30,0,2,"Usages for Range Left for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,223,401,2,202212,15.940555555555555,1.65,,
7866,0.00,0,2,"Usages for Oven 1 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,223,401,2,202212,0,1.75,,
7867,11.43,0,2,"Usages for Large Mixer for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,223,401,2,202212,6.53,1.75,,
7868,141.68,0,2,"Usages for Oven 6 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,80.95888888888886,1.75,,
7869,110.61,0,2,"Usages for Burner 3 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,73.73722222222224,1.5,,
7870,91.28,0,2,"Usages for Oven 1 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,52.16055555555556,1.75,,
7871,80.20,0,2,"Usages for Oven 2 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,45.827777777777776,1.75,,
7872,168.82,0,2,"Usages for Burner 2 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,75.03000000000002,2.25,,
7873,163.40,0,2,"Usages for Double Low Burner for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,72.62277777777777,2.25,,
7874,37.68,0,2,"Usages for Large Mixer for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,21.52861111111111,1.75,,
7875,107.17,0,2,"Usages for Oven 4 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,61.23833333333333,1.75,,
7876,105.23,0,2,"Usages for Oven 5 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,60.12972222222221,1.75,,
7877,90.94,0,2,"Usages for Oven 3 for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,51.965,1.75,,
7878,24.14,0,2,"Usages for Range Left for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,14.62861111111111,1.65,,
7879,18.48,0,2,"Usages for Range Right for the month of Dec, 2022 at 401 Industrial",2023-01-03 23:50:11.096567+00,2023-01-03 23:50:11.096567+00,125,401,2,202212,18.476666666666667,1,,
