id,description,subtotal_before_tax,tax_amount,quantity,price_per_unit,amount_multiplier,tax_id,charge_id,account_code,internal_note,invoice_id,status
28712,"Membership fee for the month of March, 2025",900,45.00,,,,2,19131,400,,6489,0
28713,"30% uplift on base rent for the month of March, 2025",270,13.50,,,,2,19132,400,,6489,0
28714,"Membership fee for the month of March, 2025",2750,137.50,,,,2,19137,400,,6490,0
28715,"Small Standing Freezer for the month of March, 2025",75,3.75,,,,2,19138,400,,6490,0
28716,"Membership fee for the month of March, 2025",7904.76,395.24,,,,2,19150,400,,6491,0
28717,"Usages for Double Low Burner 2 for the month of Feb, 2025 at 401 Industrial",33.33,1.67,14.8125,2.25,,2,19084,401,,6492,0
28718,"Usages for Double Low Burner 1 for the month of Feb, 2025 at 401 Industrial",21.6,1.08,9.6,2.25,,2,19080,401,,6492,0
28719,"Usages for Range Right for the month of Feb, 2025 at 401 Industrial",35.51,1.78,35.5097222222222,1,,2,19081,401,,6492,0
28720,"Usages for Range Left for the month of Feb, 2025 at 401 Industrial",19.51,0.98,11.8238888888889,1.65,,2,19083,401,,6492,0
29356,"Membership fee for the month of May, 2025",1850,92.50,,,,2,19594,400,,6621,0
29358,InteresttoolTipData:0.00000000000003 * 0.0007349090261987561643835616 * 16 = 0.00,0.00,0,1,0.00,,5,19632,470,,6580,2
29360,InteresttoolTipData:0.000000000000009095 * 0.0007349090261987561643835616 * 16 = 0.00,0.00,0,1,0.00,,5,19634,470,,6585,2
29362,InteresttoolTipData:0.01 * 0.0007349090261987561643835616 * 16 = 0.00,0.00,0,1,0.00,,5,19636,470,,6590,2
29363,InteresttoolTipData:0.0000000000001 * 0.0007349090261987561643835616 * 75 = 0.00,0.00,0,1,0.00,,5,19637,470,,6593,2
29357,InteresttoolTipData:12486.06 * 0.0007349090261987561643835616 * 16 = 146.82,146.82,0,1,146.82,,5,19631,470,,6579,0
29365,InteresttoolTipData:734.9650000000000 * 0.0007349090261987561643835616 * 9 = 4.86,4.86,0,1,4.86,,5,19639,470,,6610,0
29364,InteresttoolTipData:4333.61 * 0.0007349090261987561643835616 * 16 = 50.96,50.96,0,1,50.96,,5,19638,470,,6606,0
28721,"Usages for Burner 3 for the month of Feb, 2025 at 401 Industrial",1.96,0.10,0.976666666666667,2,,2,19082,401,,6492,0
28722,"Membership fee as per July 1st Contract for the month of March, 2025",3300,165.00,,,,2,19136,400,,6492,0
28725,"Membership fee for the month of March, 2025",450,22.50,,,,2,19147,400,,6494,0
28726,"Membership fee for the month of March, 2025",950,47.50,,,,2,19126,400,,6495,0
28727,"Membership fee for the month of March, 2025",950,47.50,,,,2,19153,400,,6496,0
28728,"Usages for Large Mixer for the month of Feb, 2025 at 401 Industrial",0.16,0.01,0.0875,1.75,,2,19097,401,,6497,0
28729,"Membership fee for the month of March, 2025",550,27.50,,,,2,19152,400,,6497,0
28732,"Membership fee for the month of March, 2025",935,46.75,,,,2,19120,400,,6499,0
28733,"Membership fee for the month of March, 2025",500,25.00,,,,2,19125,400,,6500,0
28734,InteresttoolTipData:0.00000000000003 * 0.0007349090261987561643835616 * 14 = 0.00,0.00,0,1,0.00,,5,19163,470,,6483,2
28735,InteresttoolTipData:0.02 * 0.0007349090261987561643835616 * 14 = 0.00,0.00,0,1,0.00,,5,19164,470,,6484,2
28739,InteresttoolTipData:0.000000000000009095 * 0.0007349090261987561643835616 * 14 = 0.00,0.00,0,1,0.00,,5,19168,470,,6495,2
28738,InteresttoolTipData:2122.7314285714285714285714286 * 0.0007349090261987561643835616 * 14 = 21.84,21.84,0,1,21.84,,5,19167,470,,6492,0
28745,"Usages for Burner 3 for the month of Feb, 2025 at 401 Industrial",0.26,0.01,0.13,2,,2,19052,401,,6468,0
28746,"Usages for Plug 3 for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.28,0.11,1.16833333333333,1.95,,2,19039,401,,6468,0
28747,"Usages for Range (right side) for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",0.18,0.01,0.100277777777778,1.75,,2,19053,401,,6468,0
28748,"Usages for Oven 2 for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.33,0.12,1.33055555555556,1.75,,2,19046,401,,6468,0
28749,"Usages for Mixer for the month of Feb, 2025 at 417 Industrial",0.02,0,0.01,2,,2,19061,401,,6468,0
28750,"Usages for Oven 3 for the month of Feb, 2025 at 401 Industrial",0.01,0,0.00472222222222222,1.75,,2,19059,401,,6468,0
28751,"Usages for Kirin - Wok for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.05,0.1,1.16694444444444,1.75,,2,19042,401,,6468,0
28752,"Usages for Oven 2 for the month of Feb, 2025 at 401 Industrial",0.01,0,0.005,1.75,,2,19056,401,,6468,0
28753,"Usages for Oven 4 for the month of Feb, 2025 at 401 Industrial",0.01,0,0.00305555555555556,1.75,,2,19035,401,,6468,0
28754,"Usages for Double Burner for the month of Feb, 2025 at Laurel Street Upstairs",0.38,0.02,0.248888888888889,1.5,,2,19054,401,,6468,0
28755,"Usages for Range (Left) for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.07,0.1,1.37861111111111,1.5,,2,19050,401,,6468,0
28756," for the month of March, 2025",0,0,,,,1,19119,,,6468,0
28757,"Usages for Dble Burner 1 (Right) for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",3.8,0.19,2.17055555555556,1.75,,2,19048,401,,6468,0
28758,"Usages for Double Low Burner 1 for the month of Feb, 2025 at 401 Industrial",1.13,0.06,0.5,2.25,,2,19036,401,,6468,0
28759,"Usages for Kirin - Steamer for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.06,0.1,1.1725,1.75,,2,19041,401,,6468,0
28760,"Usages for Mochido Fryer for the month of Feb, 2025 at Laurel Street Upstairs",0.01,0,0.000833333333333333,1.75,,2,19055,401,,6468,0
28761,"Usages for Dble Burner 2 (Left) for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",1.39,0.07,0.788611111111111,1.75,,2,19051,401,,6468,0
28762,"Usages for Goodly Kettle 2 for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",4.11,0.21,1.64083333333333,2.5,,2,19047,401,,6468,0
28763,"Usages for Goodly - Kettle 1 for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",7.51,0.38,1.50194444444444,5,,2,19045,401,,6468,0
28764,"Usages for Double Low Burner 2 for the month of Feb, 2025 at 401 Industrial",2.55,0.13,1.13222222222222,2.25,,2,19037,401,,6468,0
28765,"Usages for Fryer (Left) for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.69,0.13,1.24916666666667,2.15,,2,19049,401,,6468,0
28766,"Usages for Oven 6 for the month of Feb, 2025 at 401 Industrial",0.02,0,0.00972222222222222,1.75,,2,19058,401,,6468,0
28767,"Usages for Dble Burner 3 (Left) for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",0.38,0.02,0.215277777777778,1.75,,2,19038,401,,6468,0
28768,"Usages for Oven 1 for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.3,0.12,1.31194444444444,1.75,,2,19043,401,,6468,0
28769,"Usages for Oven 5 for the month of Feb, 2025 at 401 Industrial",0.01,0,0.000555555555555556,1.75,,2,19057,401,,6468,0
28737,InteresttoolTipData:4509.62 * 0.0007349090261987561643835616 * 14 = 46.40,46.40,0,1,46.40,,5,19166,470,,6491,0
28744,InteresttoolTipData:714.28571428571428571428571429 * 0.0007349090261987561643835616 * 11 = 5.77,5.77,0,1,5.77,,5,19173,470,,6480,0
28743,InteresttoolTipData:430.93714285714285714285714286 * 0.0007349090261987561643835616 * 5 = 1.58,1.58,0,1,1.58,,5,19172,470,,6476,0
28740,InteresttoolTipData:247.90285714285714285714285714 * 0.0007349090261987561643835616 * 7 = 1.28,1.28,0,1,1.28,,5,19169,470,,6497,0
28736,InteresttoolTipData:4234.78 * 0.0007349090261987561643835616 * 14 = 43.57,43.57,0,1,43.57,,5,19165,470,,6489,0
28770,"Usages for Mixer for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",2.37,0.12,1.18111111111111,2,,2,19040,401,,6468,0
28771,"Usages for Oven 2 for the month of Feb, 2025 at Laurel Street Upstairs",0.01,0,0.00277777777777778,1.75,,2,19060,401,,6468,0
28772,"Usages for Upmeals - Combi Oven for the month of Feb, 2025 at Laurel Street - Downstairs (HACCP)",11.18,0.56,2.0325,5.5,,2,19044,401,,6468,0
28773,"Usages for Oven 1 for the month of Feb, 2025 at 417 Industrial",0.02,0,0.00583333333333333,1.75,,2,19111,401,,6493,0
28774,"Membership fee for the month of March, 2025",0,0,,,,2,19159,400,,6493,0
28775,"Food Cart for the month of March, 2025",3000,150,,,,2,19148,400,,6466,0
28776,"Usages for Range Right for the month of Feb, 2025 at 401 Industrial",23.88,1.19,23.8752777777778,1,,2,18985,401,,6466,0
28777,"Membership fee less $100 plug in for the month of March, 2025",3100,155,,,,2,19146,400,,6466,0
28778,"Usages for Small Mixer for the month of Feb, 2025 at 401 Industrial",16.69,0.83,11.125,1.5,,2,18988,401,,6466,0
28779,"Usages for Range Left for the month of Feb, 2025 at 401 Industrial",0.75,0.04,0.453055555555556,1.65,,2,18989,401,,6466,0
28780,"Usages for Double Low Burner 2 for the month of Feb, 2025 at 401 Industrial",106.7,5.34,47.4208333333333,2.25,,2,18987,401,,6466,0
28781,"Usages for Double Low Burner 1 for the month of Feb, 2025 at 401 Industrial",14.95,0.75,6.64277777777778,2.25,,2,18986,401,,6466,0
28782,"Membership fee for the month of March, 2025",750,37.5,,,,2,19155,400,,6498,0
28783,"Usages for Oven 2 for the month of Feb, 2025 at 401 Industrial",15.08,0.75,8.61361111111111,1.75,,2,19018,401,,6479,0
28784,"Usages for Range Right for the month of Feb, 2025 at 401 Industrial",31.28,1.56,31.2794444444444,1,,2,19019,401,,6479,0
28785,"Usages for Large Mixer for the month of Feb, 2025 at 401 Industrial",4.56,0.23,2.60361111111111,1.75,,2,19022,401,,6479,0
28786,"Usages for Small Mixer for the month of Feb, 2025 at 401 Industrial",6.25,0.31,4.16111111111111,1.5,,2,19017,401,,6479,0
28787,"Membership Fee - for the month of March, 2025",0,0,0,0,,2,19139,400,,6479,0
28788,"Usages for Oven 1 for the month of Feb, 2025 at 401 Industrial",35.95,1.8,20.5386111111111,1.75,,2,19020,401,,6479,0
28789,"Usages for Double Low Burner 1 for the month of Feb, 2025 at 401 Industrial",91.06,4.55,40.4686111111111,2.25,,2,19021,401,,6479,0
28790,"Usages for Fryer for the month of Feb, 2025 at 401 Industrial",0.01,0,0.000277777777777778,1.95,,2,19024,401,,6479,0
28791,"Usages for Double Low Burner 2 for the month of Feb, 2025 at 401 Industrial",90.37,4.52,40.1636111111111,2.25,,2,19016,401,,6479,0
28792,"Usages for Range Left for the month of Feb, 2025 at 401 Industrial",26.57,1.33,16.0994444444444,1.65,,2,19023,401,,6479,0
28793,"Usages for Burner 3 for the month of Feb, 2025 at 401 Industrial",0.01,0,0.000277777777777778,2,,2,19025,401,,6479,0
28794,"Pop-up Space rent for 2 days, March 15th and April 15th",600,30,2,300,1,2,,411,,6501,0
28795,Commissary Connect member discount,-100,-5,2,-50,1,2,,411,,6501,0
28796,"Administration charges for Tour, contract and orientation",150,7.5,1,150,1,2,,412,,6502,0
28798,"Membership fee for 5 days extension from March 8th-March 12th, 2025",595.84,29.79,5,119.17,1,2,,400,,6504,0
28799,Membership Fee- Half month rent for the month of March 2025,500,25,0.5,1000,1,2,,400,,6505,0
28800,"Extension of 3 days from March 13th-15th, 2025",357.51,17.88,3,119.17,1,2,,400,,6506,0
28801,License Fee - March 5% of Revenue as of March 18th,2411.46,120.57,1,2411.46,1,2,,420,,6507,0
28802,License Fee March 2024,1250,62.5,1,1250,1,2,,420,,6508,0
28804,1st Payment as per Schedule B of Consulting Service Agreement Signed for Langford,25000,1250,1,25000,1,2,,412,,6510,0
28805,"Pop Up 417 industrial booked for April 20, 2025",300,15,1,300,1,2,,411,,6511,0
28806,Member's discount,-50,-2.5,1,-50,1,2,,411,,6511,0
28807,"Usages for Double Low Burner 2 for the month of Mar, 2025 at 401 Industrial",0.63,0.03,0.2775,2.25,,2,19239,401,,6512,0
28808,"Usages for Burner 3 for the month of Mar, 2025 at 401 Industrial",21.18,1.06,10.5866666666667,2,,2,19233,401,,6512,0
28809,"Usages for Oven 5 for the month of Mar, 2025 at 401 Industrial",0.04,0.00,0.0205555555555556,1.75,,2,19237,401,,6512,0
28810,"Usages for Oven 6 for the month of Mar, 2025 at 401 Industrial",1,0.05,0.568055555555556,1.75,,2,19238,401,,6512,0
28811,"Usages for Range Left for the month of Mar, 2025 at 401 Industrial",2.88,0.14,1.74444444444444,1.65,,2,19234,401,,6512,0
28812,"Usages for Double Low Burner 1 for the month of Mar, 2025 at 401 Industrial",8.8,0.44,3.90833333333333,2.25,,2,19235,401,,6512,0
28813,"Membership fee for the month of April, 2025",2530,126.50,,,,2,19345,400,,6512,0
28814,"Usages for Range Right for the month of Mar, 2025 at 401 Industrial",2.7,0.14,2.69611111111111,1,,2,19236,401,,6512,0
28815,"Membership fee - after upgrade for the month of April, 2025",2400,120.00,,,,2,19316,400,,6513,0
28816,"In-station fridge/freezer for the month of April, 2025",100,5.00,,,,2,19317,400,,6513,0
28817,"Usages for Oven 2 for the month of Mar, 2025 at Laurel Street Upstairs",0.01,0.00,0.00388888888888889,1.75,,2,19242,401,,6513,0
28818,"Usages for Oven 1 for the month of Mar, 2025 at Laurel Street Upstairs",4.7,0.24,2.68333333333333,1.75,,2,19241,401,,6513,0
28825,"Usages for Range Left for the month of Mar, 2025 at 401 Industrial",96.48,4.82,58.4719444444444,1.65,,2,19204,401,,6515,0
28826,"Usages for Range Right for the month of Mar, 2025 at 401 Industrial",8.22,0.41,8.21666666666667,1,,2,19205,401,,6515,0
28827,"Usages for Double Low Burner 1 for the month of Mar, 2025 at 401 Industrial",0,0.00,,2.25,,2,19206,401,,6515,0
28828,"Membership Fee - Full Station for the month of April, 2025",3200,160.00,,,,2,19323,400,,6515,0
28832,"Usages for Oven 2 for the month of Mar, 2025 at Laurel Street Upstairs",26.05,1.30,14.8827777777778,1.75,,2,19250,401,,6517,0
28833,"Membership Fee - Half Station for the month of April, 2025",2000,100.00,,,,2,19349,400,,6517,0
28834,"Fridge Plug-In Fee for the month of April, 2025",75,3.75,,,,2,19350,400,,6517,0
28835,"Usages for Oven 1 for the month of Mar, 2025 at Laurel Street Upstairs",54.25,2.71,30.9991666666667,1.75,,2,19249,401,,6517,0
28836,"Usages for Oven 1 for the month of Mar, 2025 at 417 Industrial",2.97,0.15,1.69416666666667,1.75,,2,19252,401,,6518,0
28837,"Usages for Oven 2 for the month of Mar, 2025 at 417 Industrial",1.87,0.09,1.06388888888889,1.75,,2,19254,401,,6518,0
28838,"Membership fee for the month of April, 2025",1050,52.50,,,,2,19298,400,,6518,0
28839,"Usages for Oven 3 for the month of Mar, 2025 at 417 Industrial",11.84,0.59,6.7625,1.75,,2,19253,401,,6518,0
28840,"Usages for Mixer for the month of Mar, 2025 at 417 Industrial",0.04,0.00,0.0194444444444444,2,,2,19251,401,,6518,0
28853,"Small Standing Freezer for the month of April, 2025",75,3.75,,,,2,19319,400,,6520,0
28854,"Membership fee for the month of April, 2025",2750,137.50,,,,2,19318,400,,6520,0
28855,"Usages for Range for the month of Mar, 2025 at Laurel Street Upstairs",5.25,0.26,3.49611111111111,1.5,,2,19293,401,,6520,0
28856,"Usages for Double Burner for the month of Mar, 2025 at Laurel Street Upstairs",2.36,0.12,1.57166666666667,1.5,,2,19294,401,,6520,0
28886,"Membership fee for the month of April, 2025",950,47.50,,,,2,19344,400,,6522,0
28887,"Usages for Range Left for the month of Mar, 2025 at 401 Industrial",5.09,0.25,3.08055555555556,1.65,,2,19240,401,,6523,0
28888,"Membership fee - upgrade Oct 1st rate for the month of April, 2025",1150,57.50,,,,2,19308,400,,6523,0
28889,"Usages for Oven 4 for the month of Mar, 2025 at 417 Industrial",3.7,0.18,2.11333333333333,1.75,,2,19226,401,,6524,0
28890,"Usages for Oven 3 for the month of Mar, 2025 at 417 Industrial",17.91,0.90,10.2316666666667,1.75,,2,19225,401,,6524,0
28891,"Membership Fee - As of June 1 2024 for the month of April, 2025",995,49.75,,,,2,19296,400,,6524,0
28892,"Membership fee for the month of April, 2025",1000,50.00,,,,2,19332,400,,6525,0
28893,"Usages for Double Burner for the month of Mar, 2025 at Laurel Street Upstairs",0,0.00,,1.5,,2,19288,401,,6525,0
28894,"Usages for Oven 2 for the month of Mar, 2025 at Laurel Street Upstairs",4.4,0.22,2.51027777777778,1.75,,2,19292,401,,6525,0
28895,"Usages for Oven 1 for the month of Mar, 2025 at Laurel Street Upstairs",20.13,1.01,11.5008333333333,1.75,,2,19290,401,,6525,0
28896,"Usages for Mochido Fryer for the month of Mar, 2025 at Laurel Street Upstairs",0.01,0.00,0.000277777777777778,1.75,,2,19289,401,,6525,0
28897,"Usages for Range for the month of Mar, 2025 at Laurel Street Upstairs",16.42,0.82,10.9425,1.5,,2,19291,401,,6525,0
28905,"Membership fee for the month of April, 2025",750,37.50,,,,2,19346,400,,6527,0
28914,"Usages for Large Mixer for the month of Mar, 2025 at 401 Industrial",0.2,0.01,0.114166666666667,1.75,,2,19287,401,,6529,0
28915,"Membership fee for the month of April, 2025",550,27.50,,,,2,19337,400,,6529,0
28925,"Membership fee for the month of April, 2025",950,47.50,,,,2,19305,400,,6531,0
28926,"Usages for Oven 2 for the month of Mar, 2025 at 417 Industrial",0.24,0.01,0.1325,1.75,,2,19286,401,,6531,0
28927,"Usages for Oven 1 for the month of Mar, 2025 at 417 Industrial",22.36,1.12,12.7744444444444,1.75,,2,19284,401,,6531,0
28928,"Usages for Oven 3 for the month of Mar, 2025 at 417 Industrial",0.01,0.00,0.00138888888888889,1.75,,2,19285,401,,6531,0
28929,"Usages for Oven 4 for the month of Mar, 2025 at 401 Industrial",2.33,0.12,1.32972222222222,1.75,,2,19228,401,,6532,0
28930,"Membership fee for the month of April, 2025",1850,92.50,,,,2,19331,400,,6532,0
28931,"Usages for Range Right for the month of Mar, 2025 at 401 Industrial",1.25,0.06,1.24611111111111,1,,2,19227,401,,6532,0
28932,"Plug in Fee for the month of April, 2025",100,5.00,,,,2,19321,400,,6533,0
28933,"Usages for Oven 2 for the month of Mar, 2025 at Laurel Street Upstairs",32.04,1.60,18.3069444444444,1.75,,2,19243,401,,6533,0
28934,"Membership fee for the month of April, 2025",1450,72.50,,,,2,19320,400,,6533,0
28935,"Usages for Oven 1 for the month of Mar, 2025 at Laurel Street Upstairs",1.5,0.08,0.856111111111111,1.75,,2,19244,401,,6533,0
28937,"Membership Fee for the month of April, 2025",1500,75.00,,,,2,19313,400,,6535,0
28938,"Usages for Oven 3 for the month of Mar, 2025 at 417 Industrial",6.96,0.35,3.97166666666667,1.75,,2,19283,401,,6535,0
28939,"Membership fee for the month of April, 2025",1600,80.00,,,,2,19348,400,,6536,0
28940,"Usages for Oven 4 for the month of Mar, 2025 at 417 Industrial",0,0.00,,1.75,,2,19230,401,,6536,0
28941,"Usages for Oven 3 for the month of Mar, 2025 at 417 Industrial",44.54,2.23,25.4458333333333,1.75,,2,19229,401,,6536,0
28951,"Usages for Range Left for the month of Mar, 2025 at 401 Industrial",9.29,0.46,5.63,1.65,,2,19246,401,,6538,0
28952,"Usages for Double Low Burner 2 for the month of Mar, 2025 at 401 Industrial",5.76,0.29,2.55777777777778,2.25,,2,19247,401,,6538,0
28953,"Membership fee  for the month of April, 2025",1150,57.50,,,,2,19347,400,,6538,0
28954,"Usages for Double Low Burner 1 for the month of Mar, 2025 at 401 Industrial",15.93,0.80,7.07666666666667,2.25,,2,19248,401,,6538,0
28955,"Usages for Range Right for the month of Mar, 2025 at 401 Industrial",0.71,0.04,0.703611111111111,1,,2,19245,401,,6538,0
28957,"Membership for the month of April, 2025",630,31.50,,,,2,19322,400,,6540,0
28958,"Membership fee for the month of April, 2025",950,47.50,,,,2,19310,400,,6541,0
28960,"Usages for Mixer for the month of Mar, 2025 at 417 Industrial",1.97,0.10,0.980833333333333,2,,2,19184,401,,6543,0
28961,"Membership Fee - As of June 1st 2024 for the month of April, 2025",0,0.00,,,,2,19341,400,,6543,0
28962,"Usages for Oven 3 for the month of Mar, 2025 at 417 Industrial",22.42,1.12,12.8083333333333,1.75,,2,19183,401,,6543,0
28963,"Membership fee for the month of April, 2025",1320,66.00,,,,2,19301,400,,6544,0
28964,"Membership fee for the month of April, 2025",500,25.00,,,,2,19309,400,,6545,0
28965,"Membership fee for the month of April, 2025",300,15.00,,,,2,19306,400,,6546,0
28966,"Membership fee for the month of April, 2025",850,42.50,,,,2,19340,400,,6547,0
28972,"Membership fee for the month of April, 2025",935,46.75,,,,2,19304,400,,6550,0
28973,"Membership fee for the month of April, 2025",2450,122.50,,,,2,19330,400,,6551,0
28976,"Membership Fee - As of June 1st 2024   for the month of April, 2025",2770,138.50,,,,2,19311,400,,6554,0
28977,"Plug-in charge per month  for the month of April, 2025",160,8.00,,,,2,19312,400,,6554,0
28981,InteresttoolTipData:2572.50 * 0.0007349090261987561643835616 * 15 = 28.36,28.36,0,1,28.36,,5,19351,470,,6551,0
28986,InteresttoolTipData:0.00000000000003 * 0.0007349090261987561643835616 * 17 = 0.00,0.00,0,1,0.00,,5,19356,470,,6538,2
28988,InteresttoolTipData:0.000000000000009095 * 0.0007349090261987561643835616 * 17 = 0.00,0.00,0,1,0.00,,5,19358,470,,6541,2
28992,"Membership fee for the month of April, 2025",4725,236.25,,,,2,19338,400,,6539,0
28993,"Total Outstanding Amount till Match 21st, 2025- Credit Card Payment Invoice",4393.1,0,1,4393.1,1,4,,400,,6509,0
28994,"Usages for Oven 6 for the month of Mar, 2025 at 401 Industrial",19.42,0.97,11.0938888888889,1.75,,2,19208,401,,6519,0
28995,"Usages for Range Left for the month of Mar, 2025 at 401 Industrial",5.04,0.25,3.05277777777778,1.65,,2,19209,401,,6519,0
28996,"Usages for Small Mixer for the month of Mar, 2025 at 401 Industrial",5.9,0.3,3.93083333333333,1.5,,2,19212,401,,6519,0
28997,"Usages for Oven 2 for the month of Mar, 2025 at 401 Industrial",0.08,0,0.0425,1.75,,2,19215,401,,6519,0
28998,"Usages for Double Low Burner 1 for the month of Mar, 2025 at 401 Industrial",31.87,1.59,14.1630555555556,2.25,,2,19210,401,,6519,0
28999,"Usages for Burner 3 for the month of Mar, 2025 at 401 Industrial",2.92,0.15,1.45861111111111,2,,2,19216,401,,6519,0
29000,"Usages for Oven 5 for the month of Mar, 2025 at 401 Industrial",0.01,0,0.00472222222222222,1.75,,2,19213,401,,6519,0
29001,"Membership fee for the month of April, 2025",3200,160,,,,2,19299,400,,6519,0
29002,Credit applied for the rent paid in Mar 2025,-1000,-50,1,-1000,,2,19174,400,,6519,0
29003,"Usages for Oven 1 for the month of Mar, 2025 at 401 Industrial",3.72,0.19,2.12277777777778,1.75,,2,19214,401,,6519,0
29004,"Usages for Double Low Burner 2 for the month of Mar, 2025 at 401 Industrial",68.72,3.44,30.54,2.25,,2,19211,401,,6519,0
29005,"Usages for Range Right for the month of Mar, 2025 at 401 Industrial",17.86,0.89,17.8547222222222,1,,2,19207,401,,6519,0
29006,InteresttoolTipData:262.50 * 0.0007349090261987561643835616 * 16 = 3.09,3.09,0,1,3.09,,5,19353,470,,6519,0
29007,"Usages for Fryer for the month of Mar, 2025 at 401 Industrial",0.99,0.05,0.503888888888889,1.95,,2,19269,401,,6521,0
29008,"Usages for Range (Left) for the month of Mar, 2025 at Laurel Street - Downstairs (HACCP)",0.01,0,0.00305555555555556,1.5,,2,19265,401,,6521,0
29009,"Usages for Small Mixer for the month of Mar, 2025 at 401 Industrial",0.01,0,0.00222222222222222,1.5,,2,19258,401,,6521,0
29010,"Usages for Burner 3 for the month of Mar, 2025 at 401 Industrial",0.01,0,0.00305555555555556,2,,2,19256,401,,6521,0
29011,"Usages for Oven 4 for the month of Mar, 2025 at 401 Industrial",0.1,0,0.0566666666666667,1.75,,2,19276,401,,6521,0
29012,"Usages for Oven 6 for the month of Mar, 2025 at 401 Industrial",0.1,0,0.0538888888888889,1.75,,2,19280,401,,6521,0
29013,"Usages for Double Low Burner 1 for the month of Mar, 2025 at 401 Industrial",0.01,0,0.00194444444444444,2.25,,2,19275,401,,6521,0
29014,"Usages for Fryer (Left) for the month of Mar, 2025 at Laurel Street - Downstairs (HACCP)",0.01,0,0.00277777777777778,2.15,,2,19264,401,,6521,0
29015,"Usages for Kirin - Wok for the month of Mar, 2025 at Laurel Street - Downstairs (HACCP)",0.01,0,0.00138888888888889,1.75,,2,19267,401,,6521,0
29016,"Usages for Double Burner for the month of Mar, 2025 at Laurel Street Upstairs",0.13,0.01,0.0852777777777778,1.5,,2,19261,401,,6521,0
29017,"Usages for Oven 2 for the month of Mar, 2025 at 401 Industrial",1.59,0.08,0.908333333333333,1.75,,2,19271,401,,6521,0
29018,"Usages for Range for the month of Mar, 2025 at Laurel Street Upstairs",0.34,0.02,0.221666666666667,1.5,,2,19259,401,,6521,0
29019,"Usages for Goodly - Kettle 1 for the month of Mar, 2025 at Laurel Street - Downstairs (HACCP)",0.02,0,0.0025,5,,2,19263,401,,6521,0
29020,"Usages for Oven 1 for the month of Mar, 2025 at 401 Industrial",0.64,0.03,0.363888888888889,1.75,,2,19272,401,,6521,0
29021,"Usages for Double Low Burner 2 for the month of Mar, 2025 at 401 Industrial",0.03,0,0.0119444444444444,2.25,,2,19257,401,,6521,0
29022,"Usages for Dble Burner 2 (Left) for the month of Mar, 2025 at Laurel Street - Downstairs (HACCP)",0,0,,1.75,,2,19282,401,,6521,0
29023,"Usages for Range Left for the month of Mar, 2025 at 401 Industrial",0,0,,1.65,,2,19273,401,,6521,0
29024,"Usages for Oven 2 for the month of Mar, 2025 at Laurel Street Upstairs",0.01,0,0.00527777777777778,1.75,,2,19262,401,,6521,0
29025,"Usages for Oven 1 for the month of Mar, 2025 at 417 Industrial",0.01,0,0.00555555555555556,1.75,,2,19255,401,,6521,0
29026,"Usages for Kirin - Steamer for the month of Mar, 2025 at Laurel Street - Downstairs (HACCP)",0.01,0,0.00111111111111111,1.75,,2,19268,401,,6521,0
29027,"Usages for Oven 1 for the month of Mar, 2025 at Laurel Street Upstairs",0.07,0,0.0366666666666667,1.75,,2,19274,401,,6521,0
29028,"Usages for Oven 3 for the month of Mar, 2025 at 401 Industrial",0.1,0,0.0527777777777778,1.75,,2,19279,401,,6521,0
29029,"Usages for Oven 2 for the month of Mar, 2025 at Laurel Street - Downstairs (HACCP)",0.01,0,0.0025,1.75,,2,19266,401,,6521,0
29030,"Usages for Mochido Fryer for the month of Mar, 2025 at Laurel Street Upstairs",0.01,0,0.000833333333333333,1.75,,2,19260,401,,6521,0
28989,InteresttoolTipData:525.0000000000000 * 0.0007349090261987561643835616 * 17 = 6.56,6.56,0,1,6.56,,5,19359,470,,6545,0
29031,"Usages for Oven 4 for the month of Mar, 2025 at 417 Industrial",0.01,0,0.000555555555555556,1.75,,2,19270,401,,6521,0
29032," for the month of April, 2025",0,0,,,,1,19302,,,6521,0
29033,"Usages for Range Right for the month of Mar, 2025 at 401 Industrial",0.01,0,0.00416666666666667,1,,2,19281,401,,6521,0
29034,"Usages for Large Mixer for the month of Mar, 2025 at 401 Industrial",0.1,0,0.0547222222222222,1.75,,2,19278,401,,6521,0
29035,"Usages for Oven 5 for the month of Mar, 2025 at 401 Industrial",0.1,0,0.0541666666666667,1.75,,2,19277,401,,6521,0
29036,"Usages for Double Low Burner 2 for the month of Mar, 2025 at 401 Industrial",115.38,5.77,51.2772222222222,2.25,,2,19186,401,,6530,0
