id,start_time,end_time,asset_id,principal_id,series_id,description,charge_id,booking_status,is_active
22896,2025-11-26 16:30:00+00,2025-11-26 19:30:00+00,108,886,654,,,3,t
22902,2025-12-03 16:30:00+00,2025-12-03 19:30:00+00,108,886,654,,,3,t
22906,2025-12-10 16:30:00+00,2025-12-10 19:30:00+00,108,886,654,,,3,t
22911,2025-12-17 16:30:00+00,2025-12-17 19:30:00+00,108,886,654,,,3,t
22917,2025-12-24 16:30:00+00,2025-12-24 19:30:00+00,108,886,654,,,3,t
22922,2025-12-31 16:30:00+00,2025-12-31 19:30:00+00,108,886,654,,,3,t
22926,2026-01-07 16:30:00+00,2026-01-07 19:30:00+00,108,886,654,,,3,t
22934,2026-01-14 16:30:00+00,2026-01-14 19:30:00+00,108,886,654,,,3,t
22937,2026-01-21 16:30:00+00,2026-01-21 19:30:00+00,108,886,654,,,3,t
22943,2026-01-28 16:30:00+00,2026-01-28 19:30:00+00,108,886,654,,,3,t
22947,2026-02-04 16:30:00+00,2026-02-04 19:30:00+00,108,886,654,,,3,t
22952,2026-02-11 16:30:00+00,2026-02-11 19:30:00+00,108,886,654,,,3,t
22957,2026-02-18 16:30:00+00,2026-02-18 19:30:00+00,108,886,654,,,3,t
22962,2026-02-25 16:30:00+00,2026-02-25 19:30:00+00,108,886,654,,,3,t
22967,2026-03-04 16:30:00+00,2026-03-04 19:30:00+00,108,886,654,,,3,t
22974,2026-03-11 16:30:00+00,2026-03-11 19:30:00+00,108,886,654,,,3,t
22977,2026-03-18 16:30:00+00,2026-03-18 19:30:00+00,108,886,654,,,3,t
22982,2026-03-25 16:30:00+00,2026-03-25 19:30:00+00,108,886,654,,,3,t
22988,2026-04-01 16:30:00+00,2026-04-01 19:30:00+00,108,886,654,,,3,t
22994,2026-04-08 16:30:00+00,2026-04-08 19:30:00+00,108,886,654,,,3,t
22999,2026-04-15 16:30:00+00,2026-04-15 19:30:00+00,108,886,654,,,3,t
23004,2026-04-22 16:30:00+00,2026-04-22 19:30:00+00,108,886,654,,,3,t
23009,2026-04-29 16:30:00+00,2026-04-29 19:30:00+00,108,886,654,,,3,t
23014,2026-05-06 16:30:00+00,2026-05-06 19:30:00+00,108,886,654,,,3,t
23018,2026-05-13 16:30:00+00,2026-05-13 19:30:00+00,108,886,654,,,3,t
23020,2026-05-20 16:30:00+00,2026-05-20 19:30:00+00,108,886,654,,,3,t
23027,2026-05-27 16:30:00+00,2026-05-27 19:30:00+00,108,886,654,,,3,t
23032,2026-06-03 16:30:00+00,2026-06-03 19:30:00+00,108,886,654,,,3,t
23037,2026-06-10 16:30:00+00,2026-06-10 19:30:00+00,108,886,654,,,3,t
23042,2026-06-17 16:30:00+00,2026-06-17 19:30:00+00,108,886,654,,,3,t
23046,2026-06-24 16:30:00+00,2026-06-24 19:30:00+00,108,886,654,,,3,t
23051,2026-07-01 16:30:00+00,2026-07-01 19:30:00+00,108,886,654,,,3,t
23056,2026-07-08 16:30:00+00,2026-07-08 19:30:00+00,108,886,654,,,3,t
22821,2025-08-12 16:30:00+00,2025-08-12 19:30:00+00,108,886,653,,,3,t
22825,2025-08-19 16:30:00+00,2025-08-19 19:30:00+00,108,886,653,,,3,t
22830,2025-08-26 16:30:00+00,2025-08-26 19:30:00+00,108,886,653,,,3,t
22835,2025-09-02 16:30:00+00,2025-09-02 19:30:00+00,108,886,653,,,3,t
22840,2025-09-09 16:30:00+00,2025-09-09 19:30:00+00,108,886,653,,,3,t
22845,2025-09-16 16:30:00+00,2025-09-16 19:30:00+00,108,886,653,,,3,t
22850,2025-09-23 16:30:00+00,2025-09-23 19:30:00+00,108,886,653,,,3,t
22853,2025-09-30 16:30:00+00,2025-09-30 19:30:00+00,108,886,653,,,3,t
22860,2025-10-07 16:30:00+00,2025-10-07 19:30:00+00,108,886,653,,,3,t
22865,2025-10-14 16:30:00+00,2025-10-14 19:30:00+00,108,886,653,,,3,t
22870,2025-10-21 16:30:00+00,2025-10-21 19:30:00+00,108,886,653,,,3,t
22875,2025-10-28 16:30:00+00,2025-10-28 19:30:00+00,108,886,653,,,3,t
22879,2025-11-04 16:30:00+00,2025-11-04 19:30:00+00,108,886,653,,,3,t
22883,2025-11-11 16:30:00+00,2025-11-11 19:30:00+00,108,886,653,,,3,t
22888,2025-11-18 16:30:00+00,2025-11-18 19:30:00+00,108,886,653,,,3,t
22893,2025-11-25 16:30:00+00,2025-11-25 19:30:00+00,108,886,653,,,3,t
22897,2025-12-02 16:30:00+00,2025-12-02 19:30:00+00,108,886,653,,,3,t
22901,2025-12-09 16:30:00+00,2025-12-09 19:30:00+00,108,886,653,,,3,t
22907,2025-12-16 16:30:00+00,2025-12-16 19:30:00+00,108,886,653,,,3,t
22912,2025-12-23 16:30:00+00,2025-12-23 19:30:00+00,108,886,653,,,3,t
22916,2025-12-30 16:30:00+00,2025-12-30 19:30:00+00,108,886,653,,,3,t
22921,2026-01-06 16:30:00+00,2026-01-06 19:30:00+00,108,886,653,,,3,t
22927,2026-01-13 16:30:00+00,2026-01-13 19:30:00+00,108,886,653,,,3,t
22931,2026-01-20 16:30:00+00,2026-01-20 19:30:00+00,108,886,653,,,3,t
22935,2026-01-27 16:30:00+00,2026-01-27 19:30:00+00,108,886,653,,,3,t
22940,2026-02-03 16:30:00+00,2026-02-03 19:30:00+00,108,886,653,,,3,t
22946,2026-02-10 16:30:00+00,2026-02-10 19:30:00+00,108,886,653,,,3,t
22951,2026-02-17 16:30:00+00,2026-02-17 19:30:00+00,108,886,653,,,3,t
22956,2026-02-24 16:30:00+00,2026-02-24 19:30:00+00,108,886,653,,,3,t
22961,2026-03-03 16:30:00+00,2026-03-03 19:30:00+00,108,886,653,,,3,t
22966,2026-03-10 16:30:00+00,2026-03-10 19:30:00+00,108,886,653,,,3,t
22971,2026-03-17 16:30:00+00,2026-03-17 19:30:00+00,108,886,653,,,3,t
22975,2026-03-24 16:30:00+00,2026-03-24 19:30:00+00,108,886,653,,,3,t
22980,2026-03-31 16:30:00+00,2026-03-31 19:30:00+00,108,886,653,,,3,t
22989,2026-04-07 16:30:00+00,2026-04-07 19:30:00+00,108,886,653,,,3,t
22993,2026-04-14 16:30:00+00,2026-04-14 19:30:00+00,108,886,653,,,3,t
22997,2026-04-21 16:30:00+00,2026-04-21 19:30:00+00,108,886,653,,,3,t
23002,2026-04-28 16:30:00+00,2026-04-28 19:30:00+00,108,886,653,,,3,t
23008,2026-05-05 16:30:00+00,2026-05-05 19:30:00+00,108,886,653,,,3,t
23013,2026-05-12 16:30:00+00,2026-05-12 19:30:00+00,108,886,653,,,3,t
23017,2026-05-19 16:30:00+00,2026-05-19 19:30:00+00,108,886,653,,,3,t
23023,2026-05-26 16:30:00+00,2026-05-26 19:30:00+00,108,886,653,,,3,t
23026,2026-06-02 16:30:00+00,2026-06-02 19:30:00+00,108,886,653,,,3,t
23031,2026-06-09 16:30:00+00,2026-06-09 19:30:00+00,108,886,653,,,3,t
23036,2026-06-16 16:30:00+00,2026-06-16 19:30:00+00,108,886,653,,,3,t
23040,2026-06-23 16:30:00+00,2026-06-23 19:30:00+00,108,886,653,,,3,t
23045,2026-06-30 16:30:00+00,2026-06-30 19:30:00+00,108,886,653,,,3,t
23050,2026-07-07 16:30:00+00,2026-07-07 19:30:00+00,108,886,653,,,3,t
23055,2026-07-14 16:30:00+00,2026-07-14 19:30:00+00,108,886,653,,,3,t
23709,2025-08-20 00:00:00+00,2025-08-20 05:00:00+00,96,906,687,,,3,t
23719,2025-08-27 00:00:00+00,2025-08-27 05:00:00+00,96,906,687,,,3,t
23726,2025-09-03 00:00:00+00,2025-09-03 05:00:00+00,96,906,687,,,3,t
23730,2025-09-10 00:00:00+00,2025-09-10 05:00:00+00,96,906,687,,,3,t
23735,2025-09-17 00:00:00+00,2025-09-17 05:00:00+00,96,906,687,,,3,t
23741,2025-09-24 00:00:00+00,2025-09-24 05:00:00+00,96,906,687,,,3,t
23748,2025-10-01 00:00:00+00,2025-10-01 05:00:00+00,96,906,687,,,3,t
23754,2025-10-08 00:00:00+00,2025-10-08 05:00:00+00,96,906,687,,,3,t
23755,2025-10-15 00:00:00+00,2025-10-15 05:00:00+00,96,906,687,,,3,t
23762,2025-10-22 00:00:00+00,2025-10-22 05:00:00+00,96,906,687,,,3,t
23763,2025-10-29 00:00:00+00,2025-10-29 05:00:00+00,96,906,687,,,3,t
23773,2025-11-05 00:00:00+00,2025-11-05 05:00:00+00,96,906,687,,,3,t
23779,2025-11-12 00:00:00+00,2025-11-12 05:00:00+00,96,906,687,,,3,t
23786,2025-11-19 00:00:00+00,2025-11-19 05:00:00+00,96,906,687,,,3,t
23792,2025-11-26 00:00:00+00,2025-11-26 05:00:00+00,96,906,687,,,3,t
23797,2025-12-03 00:00:00+00,2025-12-03 05:00:00+00,96,906,687,,,3,t
23804,2025-12-10 00:00:00+00,2025-12-10 05:00:00+00,96,906,687,,,3,t
23810,2025-12-17 00:00:00+00,2025-12-17 05:00:00+00,96,906,687,,,3,t
23815,2025-12-24 00:00:00+00,2025-12-24 05:00:00+00,96,906,687,,,3,t
23821,2025-12-31 00:00:00+00,2025-12-31 05:00:00+00,96,906,687,,,3,t
23828,2026-01-07 00:00:00+00,2026-01-07 05:00:00+00,96,906,687,,,3,t
23835,2026-01-14 00:00:00+00,2026-01-14 05:00:00+00,96,906,687,,,3,t
23840,2026-01-21 00:00:00+00,2026-01-21 05:00:00+00,96,906,687,,,3,t
23847,2026-01-28 00:00:00+00,2026-01-28 05:00:00+00,96,906,687,,,3,t
23852,2026-02-04 00:00:00+00,2026-02-04 05:00:00+00,96,906,687,,,3,t
23858,2026-02-11 00:00:00+00,2026-02-11 05:00:00+00,96,906,687,,,3,t
23864,2026-02-18 00:00:00+00,2026-02-18 05:00:00+00,96,906,687,,,3,t
23870,2026-02-25 00:00:00+00,2026-02-25 05:00:00+00,96,906,687,,,3,t
23876,2026-03-04 00:00:00+00,2026-03-04 05:00:00+00,96,906,687,,,3,t
23882,2026-03-11 00:00:00+00,2026-03-11 05:00:00+00,96,906,687,,,3,t
23916,2025-08-20 13:00:00+00,2025-08-20 15:00:00+00,93,642,694,,,3,f
23922,2025-08-27 13:00:00+00,2025-08-27 15:00:00+00,93,642,694,,,3,f
23928,2025-09-03 13:00:00+00,2025-09-03 15:00:00+00,93,642,694,,,3,f
22823,2025-08-16 16:30:00+00,2025-08-16 19:30:00+00,108,886,655,,,3,t
22831,2025-08-23 16:30:00+00,2025-08-23 19:30:00+00,108,886,655,,,3,t
22834,2025-08-30 16:30:00+00,2025-08-30 19:30:00+00,108,886,655,,,3,t
22839,2025-09-06 16:30:00+00,2025-09-06 19:30:00+00,108,886,655,,,3,t
22844,2025-09-13 16:30:00+00,2025-09-13 19:30:00+00,108,886,655,,,3,t
22849,2025-09-20 16:30:00+00,2025-09-20 19:30:00+00,108,886,655,,,3,t
22855,2025-09-27 16:30:00+00,2025-09-27 19:30:00+00,108,886,655,,,3,t
22862,2025-10-04 16:30:00+00,2025-10-04 19:30:00+00,108,886,655,,,3,t
22867,2025-10-11 16:30:00+00,2025-10-11 19:30:00+00,108,886,655,,,3,t
22872,2025-10-18 16:30:00+00,2025-10-18 19:30:00+00,108,886,655,,,3,t
22877,2025-10-25 16:30:00+00,2025-10-25 19:30:00+00,108,886,655,,,3,t
22882,2025-11-01 16:30:00+00,2025-11-01 19:30:00+00,108,886,655,,,3,t
22887,2025-11-08 16:30:00+00,2025-11-08 19:30:00+00,108,886,655,,,3,t
22891,2025-11-15 16:30:00+00,2025-11-15 19:30:00+00,108,886,655,,,3,t
22898,2025-11-22 16:30:00+00,2025-11-22 19:30:00+00,108,886,655,,,3,t
17246,2025-11-08 15:30:00+00,2025-11-08 18:00:00+00,107,888,469,,,3,t
14340,2025-05-06 08:00:00+00,2025-05-06 13:00:00+00,35,769,,,,3,f
16003,2025-06-14 07:00:00+00,2025-06-15 06:59:00+00,116,875,437,,,3,t
16007,2025-06-21 07:00:00+00,2025-06-22 06:59:00+00,116,875,437,,,3,t
16009,2025-06-28 07:00:00+00,2025-06-29 06:59:00+00,116,875,437,,,3,t
16013,2025-07-05 07:00:00+00,2025-07-06 06:59:00+00,116,875,437,,,3,t
16016,2025-07-12 07:00:00+00,2025-07-13 06:59:00+00,116,875,437,,,3,t
16020,2025-07-19 07:00:00+00,2025-07-20 06:59:00+00,116,875,437,,,3,t
16022,2025-07-26 07:00:00+00,2025-07-27 06:59:00+00,116,875,437,,,3,t
16025,2025-08-02 07:00:00+00,2025-08-03 06:59:00+00,116,875,437,,,3,t
16027,2025-08-09 07:00:00+00,2025-08-10 06:59:00+00,116,875,437,,,3,t
16031,2025-08-16 07:00:00+00,2025-08-17 06:59:00+00,116,875,437,,,3,t
16037,2025-08-23 07:00:00+00,2025-08-24 06:59:00+00,116,875,437,,,3,t
16040,2025-08-30 07:00:00+00,2025-08-31 06:59:00+00,116,875,437,,,3,t
16046,2025-09-06 07:00:00+00,2025-09-07 06:59:00+00,116,875,437,,,3,t
16051,2025-09-13 07:00:00+00,2025-09-14 06:59:00+00,116,875,437,,,3,t
16059,2025-09-20 07:00:00+00,2025-09-21 06:59:00+00,116,875,437,,,3,t
16066,2025-09-27 07:00:00+00,2025-09-28 06:59:00+00,116,875,437,,,3,t
16073,2025-10-04 07:00:00+00,2025-10-05 06:59:00+00,116,875,437,,,3,t
16082,2025-10-11 07:00:00+00,2025-10-12 06:59:00+00,116,875,437,,,3,t
16088,2025-10-18 07:00:00+00,2025-10-19 06:59:00+00,116,875,437,,,3,t
16094,2025-10-25 07:00:00+00,2025-10-26 06:59:00+00,116,875,437,,,3,t
16099,2025-11-01 07:00:00+00,2025-11-02 06:59:00+00,116,875,437,,,3,t
16105,2025-11-08 07:00:00+00,2025-11-09 06:59:00+00,116,875,437,,,3,t
16111,2025-11-15 07:00:00+00,2025-11-16 06:59:00+00,116,875,437,,,3,t
16117,2025-11-22 07:00:00+00,2025-11-23 06:59:00+00,116,875,437,,,3,t
16123,2025-11-29 07:00:00+00,2025-11-30 06:59:00+00,116,875,437,,,3,t
16128,2025-12-06 07:00:00+00,2025-12-07 06:59:00+00,116,875,437,,,3,t
16134,2025-12-13 07:00:00+00,2025-12-14 06:59:00+00,116,875,437,,,3,t
16139,2025-12-20 07:00:00+00,2025-12-21 06:59:00+00,116,875,437,,,3,t
16145,2025-12-27 07:00:00+00,2025-12-28 06:59:00+00,116,875,437,,,3,t
16150,2026-01-03 07:00:00+00,2026-01-04 06:59:00+00,116,875,437,,,3,t
16156,2026-01-10 07:00:00+00,2026-01-11 06:59:00+00,116,875,437,,,3,t
16162,2026-01-17 07:00:00+00,2026-01-18 06:59:00+00,116,875,437,,,3,t
16168,2026-01-24 07:00:00+00,2026-01-25 06:59:00+00,116,875,437,,,3,t
16173,2026-01-31 07:00:00+00,2026-02-01 06:59:00+00,116,875,437,,,3,t
16179,2026-02-07 07:00:00+00,2026-02-08 06:59:00+00,116,875,437,,,3,t
16185,2026-02-14 07:00:00+00,2026-02-15 06:59:00+00,116,875,437,,,3,t
16190,2026-02-21 07:00:00+00,2026-02-22 06:59:00+00,116,875,437,,,3,t
16195,2026-02-28 07:00:00+00,2026-03-01 06:59:00+00,116,875,437,,,3,t
16199,2026-03-07 07:00:00+00,2026-03-08 06:59:00+00,116,875,437,,,3,t
16210,2026-03-14 07:00:00+00,2026-03-15 06:59:00+00,116,875,437,,,3,t
16216,2026-03-21 07:00:00+00,2026-03-22 06:59:00+00,116,875,437,,,3,t
16221,2026-03-28 07:00:00+00,2026-03-29 06:59:00+00,116,875,437,,,3,t
16226,2026-04-04 07:00:00+00,2026-04-05 06:59:00+00,116,875,437,,,3,t
16235,2026-04-11 07:00:00+00,2026-04-12 06:59:00+00,116,875,437,,,3,t
16238,2026-04-18 07:00:00+00,2026-04-19 06:59:00+00,116,875,437,,,3,t
16246,2026-04-25 07:00:00+00,2026-04-26 06:59:00+00,116,875,437,,,3,t
16252,2026-05-02 07:00:00+00,2026-05-03 06:59:00+00,116,875,437,,,3,t
16259,2026-05-09 07:00:00+00,2026-05-10 06:59:00+00,116,875,437,,,3,t
16266,2026-05-16 07:00:00+00,2026-05-17 06:59:00+00,116,875,437,,,3,t
16271,2026-05-23 07:00:00+00,2026-05-24 06:59:00+00,116,875,437,,,3,t
16279,2026-05-30 07:00:00+00,2026-05-31 06:59:00+00,116,875,437,,,3,t
16286,2026-06-06 07:00:00+00,2026-06-07 06:59:00+00,116,875,437,,,3,t
16292,2026-06-13 07:00:00+00,2026-06-14 06:59:00+00,116,875,437,,,3,t
16297,2026-06-20 07:00:00+00,2026-06-21 06:59:00+00,116,875,437,,,3,t
16303,2026-06-27 07:00:00+00,2026-06-28 06:59:00+00,116,875,437,,,3,t
16335,2025-06-08 07:00:00+00,2025-06-09 06:59:00+00,116,875,441,,,3,t
16336,2025-06-15 07:00:00+00,2025-06-16 06:59:00+00,116,875,441,,,3,t
16337,2025-06-22 07:00:00+00,2025-06-23 06:59:00+00,116,875,441,,,3,t
16338,2025-06-29 07:00:00+00,2025-06-30 06:59:00+00,116,875,441,,,3,t
16339,2025-07-06 07:00:00+00,2025-07-07 06:59:00+00,116,875,441,,,3,t
16340,2025-07-13 07:00:00+00,2025-07-14 06:59:00+00,116,875,441,,,3,t
16341,2025-07-20 07:00:00+00,2025-07-21 06:59:00+00,116,875,441,,,3,t
16342,2025-07-27 07:00:00+00,2025-07-28 06:59:00+00,116,875,441,,,3,t
16343,2025-08-03 07:00:00+00,2025-08-04 06:59:00+00,116,875,441,,,3,t
16344,2025-08-10 07:00:00+00,2025-08-11 06:59:00+00,116,875,441,,,3,t
16345,2025-08-17 07:00:00+00,2025-08-18 06:59:00+00,116,875,441,,,3,t
16346,2025-08-24 07:00:00+00,2025-08-25 06:59:00+00,116,875,441,,,3,t
16347,2025-08-31 07:00:00+00,2025-09-01 06:59:00+00,116,875,441,,,3,t
16348,2025-09-07 07:00:00+00,2025-09-08 06:59:00+00,116,875,441,,,3,t
16349,2025-09-14 07:00:00+00,2025-09-15 06:59:00+00,116,875,441,,,3,t
16350,2025-09-21 07:00:00+00,2025-09-22 06:59:00+00,116,875,441,,,3,t
16351,2025-09-28 07:00:00+00,2025-09-29 06:59:00+00,116,875,441,,,3,t
16352,2025-10-05 07:00:00+00,2025-10-06 06:59:00+00,116,875,441,,,3,t
16353,2025-10-12 07:00:00+00,2025-10-13 06:59:00+00,116,875,441,,,3,t
16354,2025-10-19 07:00:00+00,2025-10-20 06:59:00+00,116,875,441,,,3,t
16355,2025-10-26 07:00:00+00,2025-10-27 06:59:00+00,116,875,441,,,3,t
16356,2025-11-02 07:00:00+00,2025-11-03 06:59:00+00,116,875,441,,,3,t
16357,2025-11-09 07:00:00+00,2025-11-10 06:59:00+00,116,875,441,,,3,t
16358,2025-11-16 07:00:00+00,2025-11-17 06:59:00+00,116,875,441,,,3,t
17249,2025-11-15 15:30:00+00,2025-11-15 18:00:00+00,107,888,469,,,3,t
12182,2025-03-15 16:00:00+00,2025-03-16 00:00:00+00,5,796,,,,3,t
14341,2025-05-06 10:00:00+00,2025-05-06 11:00:00+00,35,742,,,,3,f
14342,2025-05-06 10:00:00+00,2025-05-06 11:00:00+00,5,742,,,,3,f
16004,2025-06-11 07:00:00+00,2025-06-12 06:59:00+00,116,875,436,,,3,t
16008,2025-06-18 07:00:00+00,2025-06-19 06:59:00+00,116,875,436,,,3,t
16011,2025-06-25 07:00:00+00,2025-06-26 06:59:00+00,116,875,436,,,3,t
16014,2025-07-02 07:00:00+00,2025-07-03 06:59:00+00,116,875,436,,,3,t
16017,2025-07-09 07:00:00+00,2025-07-10 06:59:00+00,116,875,436,,,3,t
16024,2025-07-16 07:00:00+00,2025-07-17 06:59:00+00,116,875,436,,,3,t
16030,2025-07-23 07:00:00+00,2025-07-24 06:59:00+00,116,875,436,,,3,t
16034,2025-07-30 07:00:00+00,2025-07-31 06:59:00+00,116,875,436,,,3,t
16038,2025-08-06 07:00:00+00,2025-08-07 06:59:00+00,116,875,436,,,3,t
16043,2025-08-13 07:00:00+00,2025-08-14 06:59:00+00,116,875,436,,,3,t
16050,2025-08-20 07:00:00+00,2025-08-21 06:59:00+00,116,875,436,,,3,t
16056,2025-08-27 07:00:00+00,2025-08-28 06:59:00+00,116,875,436,,,3,t
16061,2025-09-03 07:00:00+00,2025-09-04 06:59:00+00,116,875,436,,,3,t
16071,2025-09-10 07:00:00+00,2025-09-11 06:59:00+00,116,875,436,,,3,t
16076,2025-09-17 07:00:00+00,2025-09-18 06:59:00+00,116,875,436,,,3,t
16078,2025-09-24 07:00:00+00,2025-09-25 06:59:00+00,116,875,436,,,3,t
16085,2025-10-01 07:00:00+00,2025-10-02 06:59:00+00,116,875,436,,,3,t
16091,2025-10-08 07:00:00+00,2025-10-09 06:59:00+00,116,875,436,,,3,t
16096,2025-10-15 07:00:00+00,2025-10-16 06:59:00+00,116,875,436,,,3,t
16101,2025-10-22 07:00:00+00,2025-10-23 06:59:00+00,116,875,436,,,3,t
16107,2025-10-29 07:00:00+00,2025-10-30 06:59:00+00,116,875,436,,,3,t
16113,2025-11-05 07:00:00+00,2025-11-06 06:59:00+00,116,875,436,,,3,t
16119,2025-11-12 07:00:00+00,2025-11-13 06:59:00+00,116,875,436,,,3,t
16125,2025-11-19 07:00:00+00,2025-11-20 06:59:00+00,116,875,436,,,3,t
16131,2025-11-26 07:00:00+00,2025-11-27 06:59:00+00,116,875,436,,,3,t
16136,2025-12-03 07:00:00+00,2025-12-04 06:59:00+00,116,875,436,,,3,t
16143,2025-12-10 07:00:00+00,2025-12-11 06:59:00+00,116,875,436,,,3,t
16149,2025-12-17 07:00:00+00,2025-12-18 06:59:00+00,116,875,436,,,3,t
16155,2025-12-24 07:00:00+00,2025-12-25 06:59:00+00,116,875,436,,,3,t
16161,2025-12-31 07:00:00+00,2026-01-01 06:59:00+00,116,875,436,,,3,t
16167,2026-01-07 07:00:00+00,2026-01-08 06:59:00+00,116,875,436,,,3,t
16174,2026-01-14 07:00:00+00,2026-01-15 06:59:00+00,116,875,436,,,3,t
16180,2026-01-21 07:00:00+00,2026-01-22 06:59:00+00,116,875,436,,,3,t
16187,2026-01-28 07:00:00+00,2026-01-29 06:59:00+00,116,875,436,,,3,t
16194,2026-02-04 07:00:00+00,2026-02-05 06:59:00+00,116,875,436,,,3,t
16203,2026-02-11 07:00:00+00,2026-02-12 06:59:00+00,116,875,436,,,3,t
16208,2026-02-18 07:00:00+00,2026-02-19 06:59:00+00,116,875,436,,,3,t
16212,2026-02-25 07:00:00+00,2026-02-26 06:59:00+00,116,875,436,,,3,t
16217,2026-03-04 07:00:00+00,2026-03-05 06:59:00+00,116,875,436,,,3,t
16223,2026-03-11 07:00:00+00,2026-03-12 06:59:00+00,116,875,436,,,3,t
16227,2026-03-18 07:00:00+00,2026-03-19 06:59:00+00,116,875,436,,,3,t
16236,2026-03-25 07:00:00+00,2026-03-26 06:59:00+00,116,875,436,,,3,t
16240,2026-04-01 07:00:00+00,2026-04-02 06:59:00+00,116,875,436,,,3,t
16244,2026-04-08 07:00:00+00,2026-04-09 06:59:00+00,116,875,436,,,3,t
16254,2026-04-15 07:00:00+00,2026-04-16 06:59:00+00,116,875,436,,,3,t
16258,2026-04-22 07:00:00+00,2026-04-23 06:59:00+00,116,875,436,,,3,t
16264,2026-04-29 07:00:00+00,2026-04-30 06:59:00+00,116,875,436,,,3,t
16270,2026-05-06 07:00:00+00,2026-05-07 06:59:00+00,116,875,436,,,3,t
16278,2026-05-13 07:00:00+00,2026-05-14 06:59:00+00,116,875,436,,,3,t
16282,2026-05-20 07:00:00+00,2026-05-21 06:59:00+00,116,875,436,,,3,t
16291,2026-05-27 07:00:00+00,2026-05-28 06:59:00+00,116,875,436,,,3,t
16293,2026-06-03 07:00:00+00,2026-06-04 06:59:00+00,116,875,436,,,3,t
16299,2026-06-10 07:00:00+00,2026-06-11 06:59:00+00,116,875,436,,,3,t
16305,2026-06-17 07:00:00+00,2026-06-18 06:59:00+00,116,875,436,,,3,t
16309,2026-06-24 07:00:00+00,2026-06-25 06:59:00+00,116,875,436,,,3,t
23710,2025-08-22 00:00:00+00,2025-08-22 06:30:00+00,96,906,689,,,3,t
23718,2025-08-29 00:00:00+00,2025-08-29 06:30:00+00,96,906,689,,,3,t
23723,2025-09-05 00:00:00+00,2025-09-05 06:30:00+00,96,906,689,,,3,t
23729,2025-09-12 00:00:00+00,2025-09-12 06:30:00+00,96,906,689,,,3,t
23736,2025-09-19 00:00:00+00,2025-09-19 06:30:00+00,96,906,689,,,3,t
23743,2025-09-26 00:00:00+00,2025-09-26 06:30:00+00,96,906,689,,,3,t
23749,2025-10-03 00:00:00+00,2025-10-03 06:30:00+00,96,906,689,,,3,t
23760,2025-10-10 00:00:00+00,2025-10-10 06:30:00+00,96,906,689,,,3,t
23764,2025-10-17 00:00:00+00,2025-10-17 06:30:00+00,96,906,689,,,3,t
23769,2025-10-24 00:00:00+00,2025-10-24 06:30:00+00,96,906,689,,,3,t
23777,2025-10-31 00:00:00+00,2025-10-31 06:30:00+00,96,906,689,,,3,t
23784,2025-11-07 00:00:00+00,2025-11-07 06:30:00+00,96,906,689,,,3,t
23791,2025-11-14 00:00:00+00,2025-11-14 06:30:00+00,96,906,689,,,3,t
23798,2025-11-21 00:00:00+00,2025-11-21 06:30:00+00,96,906,689,,,3,t
23803,2025-11-28 00:00:00+00,2025-11-28 06:30:00+00,96,906,689,,,3,t
23809,2025-12-05 00:00:00+00,2025-12-05 06:30:00+00,96,906,689,,,3,t
23816,2025-12-12 00:00:00+00,2025-12-12 06:30:00+00,96,906,689,,,3,t
23822,2025-12-19 00:00:00+00,2025-12-19 06:30:00+00,96,906,689,,,3,t
23826,2025-12-26 00:00:00+00,2025-12-26 06:30:00+00,96,906,689,,,3,t
23831,2026-01-02 00:00:00+00,2026-01-02 06:30:00+00,96,906,689,,,3,t
23837,2026-01-09 00:00:00+00,2026-01-09 06:30:00+00,96,906,689,,,3,t
23842,2026-01-16 00:00:00+00,2026-01-16 06:30:00+00,96,906,689,,,3,t
23848,2026-01-23 00:00:00+00,2026-01-23 06:30:00+00,96,906,689,,,3,t
23853,2026-01-30 00:00:00+00,2026-01-30 06:30:00+00,96,906,689,,,3,t
23859,2026-02-06 00:00:00+00,2026-02-06 06:30:00+00,96,906,689,,,3,t
23865,2026-02-13 00:00:00+00,2026-02-13 06:30:00+00,96,906,689,,,3,t
23871,2026-02-20 00:00:00+00,2026-02-20 06:30:00+00,96,906,689,,,3,t
23877,2026-02-27 00:00:00+00,2026-02-27 06:30:00+00,96,906,689,,,3,t
23883,2026-03-06 00:00:00+00,2026-03-06 06:30:00+00,96,906,689,,,3,t
23884,2026-03-13 00:00:00+00,2026-03-13 06:30:00+00,96,906,689,,,3,t
17252,2025-11-22 15:30:00+00,2025-11-22 18:00:00+00,107,888,469,,,3,t
17254,2025-11-29 15:30:00+00,2025-11-29 18:00:00+00,107,888,469,,,3,t
17003,2025-07-06 15:00:00+00,2025-07-06 17:30:00+00,108,886,462,,,3,f
17004,2025-07-13 15:00:00+00,2025-07-13 17:30:00+00,108,886,462,,,3,f
17005,2025-07-20 15:00:00+00,2025-07-20 17:30:00+00,108,886,462,,,3,f
12183,2025-03-13 05:00:00+00,2025-03-13 06:30:00+00,74,796,,,,3,t
22824,2025-08-15 16:30:00+00,2025-08-15 19:30:00+00,108,886,656,,,3,t
22828,2025-08-22 16:30:00+00,2025-08-22 19:30:00+00,108,886,656,,,3,t
22832,2025-08-29 16:30:00+00,2025-08-29 19:30:00+00,108,886,656,,,3,t
22838,2025-09-05 16:30:00+00,2025-09-05 19:30:00+00,108,886,656,,,3,t
